id,topic_code,equivalent_no,domain,prompt,option_a,option_b,option_c,option_d,difficulty,base_points
d0e716cb-9373-54c4-b62f-141ac8dc7b58,ADV16,27,Advanced Math,What is (-1+5i)+(7+2i)?,-7+10i,6+3i,-8+7i,6+7i,6,3
0e0da4ec-c680-5559-a930-3b5a968b765b,ADV16,28,Advanced Math,What is (7+8i)+(8+7i)?,-1+15i,56+56i,15+15i,15+1i,6,3
99a2244b-f11e-5492-a8fb-f3d1cb65f437,ADV16,29,Advanced Math,What is (-7-4i)+(-6+5i)?,-1+1i,-13+1i,42-20i,-13-9i,6,3
7448d66f-627a-5212-81c3-e3c46d13a543,ADV16,30,Advanced Math,What is (-5-2i)+(-5-2i)?,-10+0i,-10-4i,0-4i,25+4i,6,3
812a7af7-faae-53c2-90c0-7aaebdd23c11,ADV16,31,Advanced Math,What is (7-5i)+(7+1i)?,14-4i,49-5i,14-6i,0-4i,6,3
089597d6-75c7-5a5c-bee3-48a6b0f6f8ea,ADV16,32,Advanced Math,What is (8+8i)+(6+7i)?,48+56i,14+1i,14+15i,2+15i,6,3
f12c70f3-304e-5229-8811-b4c5cfbf24b0,ADV16,33,Advanced Math,What is (5+1i)+(-2+0i)?,-10+0i,3+1i,7+1i,1,6,3
69b6844f-0d19-5e7b-bd1d-70c7bf103757,ADV16,34,Advanced Math,What is (-1+4i)+(1-4i)?,0+8i,-1-16i,0+0i,-2+0i,6,3
0069211f-1a40-5b1c-9886-2c4a1b348410,ADV16,35,Advanced Math,What is (-2+1i)+(1+2i)?,-2+2i,-1+3i,-3+3i,-1-1i,6,3
1566c674-f1fd-5ea2-aa36-ee9a9828ed97,ADV16,36,Advanced Math,What is (3+5i)+(1-4i)?,4+1i,3-20i,4+9i,2+1i,6,3
43f0711a-9bb7-58b1-8a09-3bffac84b894,ADV16,37,Advanced Math,What is (8+7i)+(-5-4i)?,3+3i,3+11i,13+3i,-40-28i,6,3
6d396a8a-8d14-52ac-aa41-c8aaa9ce41fb,ADV16,38,Advanced Math,What is (5-7i)+(-2+0i)?,3-7i,1,7-7i,-10+0i,6,3
8d703b05-3276-573f-9ac0-6c97b9ba22dc,ADV16,39,Advanced Math,What is (6-1i)+(7+4i)?,13-5i,-1+3i,13+3i,42-4i,6,3
4729e93a-45b0-5c81-a25c-9a6244df099c,ADV16,40,Advanced Math,What is (-6-3i)+(-5+5i)?,-11-8i,-1+2i,-11+2i,30-15i,6,3
7f75062b-bdec-5288-be0f-4e177feceae9,ADV16,41,Advanced Math,What is (-6+0i)+(-8+7i)?,48+0i,2+7i,-14-7i,-14+7i,6,3
da29ed78-fa5a-54bd-befc-c419e8abcf86,ADV16,42,Advanced Math,What is (-1+6i)+(-2+5i)?,-3+11i,2+30i,1+11i,-3+1i,6,3
faede9d5-5081-5b81-b175-43a05eebae15,ADV16,43,Advanced Math,What is (8+4i)+(4-5i)?,12-1i,32-20i,4-1i,12+9i,6,3
ffc29268-0970-5247-84bd-d2838c595290,ADV16,44,Advanced Math,What is (0+2i)+(7-8i)?,7+10i,0-16i,-7-6i,7-6i,6,3
7c6be7bb-d85d-50a3-9f41-0ef74024f813,ADV16,45,Advanced Math,What is (3-6i)+(1+4i)?,4-10i,2-2i,3-24i,4-2i,6,3
9aa17896-5476-5222-993f-0ac6883b9734,ADV16,46,Advanced Math,What is (5-1i)+(1+0i)?,6-1i,1,5+0i,4-1i,6,3
8a111168-9a59-50d5-8c15-95ba2150482e,ADV16,47,Advanced Math,What is (3-6i)+(5-1i)?,15+6i,8-7i,-2-7i,8-5i,6,3
5923bbea-7098-5a61-abd8-b870c01597ff,ADV16,48,Advanced Math,What is (-4-4i)+(7+2i)?,3-6i,-28-8i,3-2i,-11-2i,6,3
ea2c991b-ceea-5b90-b9a0-eccbe4b0bc0b,ADV16,49,Advanced Math,What is (-8-7i)+(-1-8i)?,-9-15i,-7-15i,-9+1i,8+56i,6,3
8b345ad2-c573-59f9-b8eb-7854d0ee1f32,ADV16,50,Advanced Math,What is (-7-5i)+(-8-6i)?,1-11i,56+30i,-15-11i,-15+1i,6,3
4395fed6-7a6b-5e83-8dc4-2698fb3502b6,ADV16,51,Advanced Math,What is (2-4i)+(1+3i)?,2-12i,3-1i,1-1i,3-7i,6,3
9f4d9f8a-c11f-5a77-81a4-c54412f8e665,ADV16,52,Advanced Math,What is (7+7i)+(-1-1i)?,-7-7i,8+6i,6+8i,6+6i,6,3
d987b47a-030f-5861-a9a0-fda67eaa8eac,ADV16,53,Advanced Math,What is (4-5i)+(7-6i)?,11+1i,28+30i,11-11i,-3-11i,6,3
53a05fef-6c2a-5396-bb77-a0935c25514a,ADV16,54,Advanced Math,What is (6+3i)+(-4-6i)?,2+9i,10-3i,-24-18i,2-3i,6,3
d29ea0a1-ec3e-5c9f-a1dc-500af5fe31c0,ADV16,55,Advanced Math,What is (-1+2i)+(0+8i)?,0+16i,1,-1-6i,-1+10i,6,3
a48638d8-0ef6-5519-b94d-8e3423344b3e,ADV16,56,Advanced Math,What is (-5-7i)+(2-2i)?,-3-5i,-10+14i,-7-9i,-3-9i,6,3
f3e6b152-4890-566f-8961-e17bc07be27e,ADV16,57,Advanced Math,What is (-5+7i)+(7-6i)?,2+13i,2+1i,-35-42i,-12+1i,6,3
56d48883-2e8e-5142-8981-49e72055a20e,ADV16,58,Advanced Math,What is (0+4i)+(4+4i)?,0+16i,4+8i,4+0i,-4+8i,6,3
19ba9852-576f-550c-b65a-eca04048ce24,ADV16,59,Advanced Math,What is (-5-5i)+(-3+5i)?,-8+0i,-8-10i,15-25i,-2+0i,6,3
b8aa1be7-c3e8-5d1b-8ebb-013ddced2a8f,ADV16,60,Advanced Math,What is (-5-4i)+(-2-7i)?,-3-11i,-7+3i,10+28i,-7-11i,6,3
bce6db9c-3931-5e8b-9a41-acdf79eaddd3,ADV16,61,Advanced Math,What is (-1+8i)+(4+6i)?,3+14i,3+2i,-4+48i,-5+14i,6,3
e6164328-ba1e-5f9b-99bd-225be4671d52,ADV16,62,Advanced Math,What is (-8+3i)+(4-6i)?,-12-3i,-4-3i,-32-18i,-4+9i,6,3
2bd4e05f-c01a-5d71-9047-4ed8b90b7df7,ADV16,63,Advanced Math,What is (3-5i)+(-4+4i)?,-1-1i,-1-9i,7-1i,-12-20i,6,3
9abad27a-22ee-5a55-8053-9af2ec4683de,ADV16,64,Advanced Math,What is (2+7i)+(7-1i)?,14-7i,9+8i,-5+6i,9+6i,6,3
c952dc77-8e78-5ce7-8e8d-cb32aa5cdba5,ADV16,65,Advanced Math,What is (-4+1i)+(-1-6i)?,4-6i,-3-5i,-5+7i,-5-5i,6,3
a4a27442-2699-56c5-a40a-01f7f7f364b1,ADV16,66,Advanced Math,What is (-5+5i)+(5-5i)?,0+10i,-25-25i,0+0i,-10+0i,6,3
f0b346b7-600a-5a5f-9972-63cdf617fabc,ADV16,67,Advanced Math,What is (-2-1i)+(4-1i)?,-6-2i,-8+1i,2+0i,2-2i,6,3
d90389d3-fb88-5491-953e-a3253a933b60,ADV16,68,Advanced Math,What is (7+2i)+(-3+6i)?,-21+12i,10+8i,4-4i,4+8i,6,3
f021795a-8a61-59ea-a110-2a283fe4537e,ADV16,69,Advanced Math,What is (-4+6i)+(7+4i)?,3+2i,-11+10i,-28+24i,3+10i,6,3
bfeadbe7-1c12-5dbf-bd57-85152395e231,ADV16,70,Advanced Math,What is (8-1i)+(-7-6i)?,-56+6i,1-7i,15-7i,1+5i,6,3
479fed83-8b99-55a4-bb4c-e014b66a2871,ADV16,71,Advanced Math,What is (-4-5i)+(-4-5i)?,16+25i,-8+0i,0-10i,-8-10i,6,3
2a19e8d6-13d3-509b-8283-dc971630fa0b,ADV16,72,Advanced Math,What is (-1+7i)+(7-3i)?,6+10i,-8+4i,6+4i,-7-21i,6,3
9d56c33d-2149-588e-b401-d43cbfacf685,ADV16,73,Advanced Math,What is (6-7i)+(-5+5i)?,1-12i,-30-35i,11-2i,1-2i,6,3
70de65a6-c9dd-5c48-9fcc-568cc7e58cc3,ADV16,74,Advanced Math,What is (-8+0i)+(8-7i)?,0+7i,-16-7i,0-7i,-64+0i,6,3
13995219-4a93-5552-9ba6-43e1d565a410,ADV16,75,Advanced Math,What is (-4+6i)+(1+6i)?,-5+12i,-4+36i,-3+12i,-3+0i,6,3
70bce465-d182-5dc7-8512-a211962ba89c,ADV16,76,Advanced Math,What is (-7-2i)+(8-8i)?,1+6i,-15-10i,-56+16i,1-10i,6,3
283d5a31-ac06-56b9-ba8c-26cce504c0ab,ADV16,77,Advanced Math,What is (7-5i)+(4-5i)?,3-10i,11+0i,28+25i,11-10i,6,3
369c7a63-3c47-577b-8e35-e1b15a8b5a42,ADV16,78,Advanced Math,What is (2-7i)+(-2+4i)?,0-3i,4-3i,0-11i,-4-28i,6,3
31c24ca6-b006-5994-822d-50583656ce03,ADV16,79,Advanced Math,What is (-7+0i)+(-4+6i)?,-11+6i,-3+6i,-11-6i,28+0i,6,3
d6015e74-a6f7-5f98-beec-5d0b0ae07a9e,ADV16,80,Advanced Math,What is (-6-1i)+(-3-1i)?,18+1i,-9-2i,-9+0i,-3-2i,6,3
cb626d8c-d817-5b76-843d-bb9b257afc3c,ADV16,81,Advanced Math,What is (6+1i)+(-5-1i)?,11+0i,-30-1i,1+0i,1+2i,6,3
4881de19-5ce7-512b-a70e-860bb5511745,ADV16,82,Advanced Math,What is (-5+7i)+(-4-2i)?,-9+9i,-9+5i,20-14i,-1+5i,6,3
2ceba3a0-7a8a-54d1-8b02-a74d3af4e9a9,ADV16,83,Advanced Math,What is (3+0i)+(-7-2i)?,-21+0i,-4-2i,10-2i,-4+2i,6,3
e7297faa-65ab-5c6f-8aea-7b58ced81a9f,ADV16,84,Advanced Math,What is (4-7i)+(5-1i)?,-1-8i,20+7i,9-6i,9-8i,6,3
7b363934-d9d5-575c-832f-2d0000f22860,ADV16,85,Advanced Math,What is (-1+5i)+(4+8i)?,3-3i,-5+13i,3+13i,-4+40i,6,3
dc7eb3cb-01af-5c91-8b4f-83a00ad88823,ADV16,86,Advanced Math,What is (4-8i)+(1-2i)?,3-10i,5-6i,5-10i,4+16i,6,3
25adc056-2376-5981-a82f-ad232ae121b6,ADV16,87,Advanced Math,What is (1-6i)+(6+7i)?,-5+1i,6-42i,7-13i,7+1i,6,3
769cad31-3f4c-58d5-a857-81255c8649b3,ADV16,88,Advanced Math,What is (-5+1i)+(1-1i)?,-6+0i,-4+2i,-5-1i,-4+0i,6,3
833c1332-6214-5cc4-bbb0-a6dd56cbdb76,ADV16,89,Advanced Math,What is (-6-6i)+(1+7i)?,-5+1i,-6-42i,-7+1i,-5-13i,6,3
87cddf7e-166a-56e5-a6d8-be61d6dd4b91,ADV16,90,Advanced Math,What is (-6-6i)+(1+1i)?,-5-5i,-5-7i,-6-6i,-7-5i,6,3
1174e1af-ed79-5690-a8e9-44cd16a522d4,ADV16,91,Advanced Math,What is (8-7i)+(-2-4i)?,6-11i,10-11i,6-3i,-16+28i,6,3
f5d1b461-4d29-5f5d-bd5d-2a6045db26d8,ADV16,92,Advanced Math,What is (-1+0i)+(4+7i)?,3+7i,-4+0i,-5+7i,3-7i,6,3
b7190ffc-1ed7-5f3f-bcd2-d363403d280d,ADV16,93,Advanced Math,What is (-5-7i)+(-8+7i)?,-13+0i,-13-14i,40-49i,3+0i,6,3
51744861-e52a-5858-a638-fdfdc1d3f642,ADV16,94,Advanced Math,What is (8-1i)+(-8-8i)?,-64+8i,16-9i,0+7i,0-9i,6,3
53f77851-8f79-537d-a93c-ab1e67babe98,ADV16,95,Advanced Math,What is (3+4i)+(-4+2i)?,-1+2i,-1+6i,7+6i,-12+8i,6,3
1e81569c-3b53-5c98-9793-a6c576d01b9c,ADV16,96,Advanced Math,What is (5-3i)+(-4-5i)?,-20+15i,1+2i,9-8i,1-8i,6,3
f030b87b-853d-57a1-a28e-1de4e91f2593,ADV16,97,Advanced Math,What is (-8-8i)+(-3-1i)?,-11-9i,24+8i,-11-7i,-5-9i,6,3
591e79ae-ecaf-5dda-9767-5faad07f6063,ADV16,98,Advanced Math,What is (6-8i)+(6-6i)?,0-14i,12-2i,36+48i,12-14i,6,3
001334db-6827-576b-a612-62278f565e9f,ADV16,99,Advanced Math,What is (-7+5i)+(-1-1i)?,-8+6i,-8+4i,7-5i,-6+4i,6,3
6329bd31-c8cd-571a-9668-52cb67b7aa25,ADV16,100,Advanced Math,What is (7+0i)+(5+8i)?,12-8i,12+8i,2+8i,35+0i,6,3
5e06184d-4065-55c0-b7f5-29b2ffa13aed,ADV17,1,Advanced Math,What is the degree of p(x)=2x^5 + 0x² + 3?,5,4,2,6,5,2
f77e9340-5e94-52ef-beed-5f8b5b1f4828,ADV17,2,Advanced Math,What is the degree of p(x)=-3x^6 + 1x² + 0?,3,5,6,2,5,2
ae7e354c-283c-5221-8f4c-578c83272ca0,ADV17,3,Advanced Math,What is the degree of p(x)=3x^6 + -4x² + 3?,5,6,2,3,5,2
e62cc1a6-0d1f-53ab-b62e-a31f40de8aa5,ADV17,4,Advanced Math,What is the degree of p(x)=2x^3 + 5x² + 5?,2,4,3,5,5,2
85597769-741a-53a0-bb0d-114edf60b463,ADV17,5,Advanced Math,What is the degree of p(x)=3x^4 + -4x² + -2?,5,3,2,4,5,2
79a03f54-f92f-5ae1-a45f-e9211df32de6,ADV17,6,Advanced Math,What is the degree of p(x)=3x^6 + -3x² + 5?,3,6,2,5,5,2
64dd37a2-fada-556b-b446-399d599656ff,ADV17,7,Advanced Math,What is the degree of p(x)=3x^3 + -2x² + -4?,2,5,3,4,5,2
d9caf8e0-3946-5dea-8ce7-2061acfeba92,ADV17,8,Advanced Math,What is the degree of p(x)=2x^5 + -5x² + -1?,2,5,4,6,5,2
2cf3427d-3953-5380-af02-2e4a4c069529,ADV17,9,Advanced Math,What is the degree of p(x)=-3x^6 + 5x² + -3?,3,2,5,6,5,2
cc94ff24-eeb3-5a45-a09e-0bebb0c1e848,ADV17,10,Advanced Math,What is the degree of p(x)=3x^6 + -3x² + -3?,3,6,2,5,5,2
d05c1423-b0a4-5212-bec5-90e5582df16d,ADV17,11,Advanced Math,What is the degree of p(x)=2x^3 + 4x² + 3?,2,3,4,5,5,2
22da680d-1fc3-57ae-847c-0f6e50761715,ADV17,12,Advanced Math,What is the degree of p(x)=-3x^3 + -5x² + -1?,2,5,3,4,5,2
2f36bff6-18b0-546f-821b-13291db79a0c,ADV17,13,Advanced Math,What is the degree of p(x)=3x^4 + 5x² + 2?,3,5,4,2,5,2
9c569769-7449-5405-834f-bf795bd6d184,ADV17,14,Advanced Math,What is the degree of p(x)=-3x^5 + 3x² + -5?,5,4,3,2,5,2
114b85c3-853e-599c-b2ae-d37d9151f7f0,ADV17,15,Advanced Math,What is the degree of p(x)=-3x^4 + -2x² + 1?,5,2,3,4,5,2
ad449c7c-99d7-5297-86aa-59cba393a87b,ADV17,16,Advanced Math,What is the degree of p(x)=-3x^5 + 5x² + -4?,5,2,3,4,5,2
6d815fc1-5cd4-581f-af50-267b3f8569a4,ADV17,17,Advanced Math,What is the degree of p(x)=2x^4 + -1x² + 0?,3,2,4,5,5,2
356fa9e3-80cb-50f8-a21a-304b98aef77e,ADV17,18,Advanced Math,What is the degree of p(x)=-2x^3 + 3x² + 3?,5,2,3,4,5,2
da2eb766-3cc1-5697-8dcf-991c82159b31,ADV17,19,Advanced Math,What is the degree of p(x)=3x^6 + -1x² + -5?,5,6,2,3,5,2
6f192c97-3eda-5e88-b559-e65a03dc766c,ADV17,20,Advanced Math,What is the degree of p(x)=-3x^6 + 5x² + 4?,5,3,6,2,5,2
cd44b833-1dc3-5f63-912c-6a32d927d4fb,ADV17,21,Advanced Math,What is the degree of p(x)=-3x^3 + 3x² + -3?,3,2,4,5,5,2
83a66151-5be8-5da1-b283-f14086123552,ADV17,22,Advanced Math,What is the degree of p(x)=-3x^4 + 2x² + 1?,2,4,3,5,5,2
e5e25ecc-632a-576f-a4f5-6bde3b28aa1d,ADV17,23,Advanced Math,What is the degree of p(x)=-2x^5 + -3x² + -3?,6,5,2,4,5,2
c229bf03-93e1-5281-b399-f86fc931b6c0,ADV17,24,Advanced Math,What is the degree of p(x)=-3x^6 + 0x² + 0?,3,5,2,6,5,2
7f8b8e29-7d77-5d48-9d12-7d61a0cb9485,ADV17,25,Advanced Math,What is the degree of p(x)=-3x^4 + -2x² + -4?,5,4,2,3,5,2
36886338-9601-58e7-b262-93ddd0ed1a98,ADV17,26,Advanced Math,What is the degree of p(x)=3x^3 + 5x² + -2?,3,4,2,5,5,2
7db8a445-dc77-5782-9f4c-b315bd2fd18d,ADV17,27,Advanced Math,What is the degree of p(x)=3x^6 + 4x² + 2?,5,3,2,6,5,2
da47e948-9eda-54d3-ad2d-6636f54ce1b8,ADV17,28,Advanced Math,What is the degree of p(x)=2x^4 + -3x² + 0?,3,2,5,4,5,2
471d9150-154a-5eb2-82b9-f97285c6e51b,ADV17,29,Advanced Math,What is the degree of p(x)=-2x^3 + -2x² + -5?,5,3,2,4,5,2
8d7a7da7-7cfe-5c58-a120-93762ec3cd29,ADV17,30,Advanced Math,What is the degree of p(x)=3x^4 + -2x² + 1?,4,3,5,2,5,2
ba44e725-fa3d-53cb-9a24-3576b9522f65,ADV17,31,Advanced Math,What is the degree of p(x)=3x^4 + -3x² + -5?,4,5,2,3,5,2
cceef2d5-815e-5da2-8633-748409afea48,ADV17,32,Advanced Math,What is the degree of p(x)=-2x^6 + 1x² + 4?,7,2,6,5,5,2
0d27cd07-7f5f-5779-b58e-b2f54a2de370,ADV17,33,Advanced Math,What is the degree of p(x)=-2x^5 + 1x² + 0?,4,2,5,6,5,2
8de20ced-eb8b-5b48-a43e-c20d2c47459c,ADV17,34,Advanced Math,What is the degree of p(x)=2x^5 + -5x² + -5?,5,6,4,2,5,2
040b3094-9ed9-5fb1-8381-3927122cf8cd,ADV17,35,Advanced Math,What is the degree of p(x)=3x^3 + -3x² + 3?,2,4,3,5,5,2
2898e39c-24f5-54b4-b875-b1e7aa1401e7,ADV17,36,Advanced Math,What is the degree of p(x)=3x^6 + 3x² + 4?,3,6,5,2,5,2
83648294-cff0-5eca-bdcb-695311f300bc,ADV17,37,Advanced Math,What is the degree of p(x)=-3x^5 + -2x² + -1?,4,2,3,5,5,2
6e63b4e9-edfd-5bc0-b9ca-f6ff0215c689,ADV17,38,Advanced Math,What is the degree of p(x)=-2x^4 + -3x² + 4?,3,2,4,5,5,2
c40ac966-a8a7-5ef0-9a4d-1268af033dc5,ADV17,39,Advanced Math,What is the degree of p(x)=-2x^4 + 3x² + 1?,3,5,4,2,5,2
b9feade4-7768-500e-b049-9221fa0d6c99,ADV17,40,Advanced Math,What is the degree of p(x)=-3x^6 + 2x² + 4?,3,6,5,2,5,2
ba4bc2d4-54bc-5bc4-ac25-a70aacf19f24,ADV17,41,Advanced Math,What is the degree of p(x)=3x^4 + 0x² + 5?,3,5,4,2,5,2
dc668434-ba00-50f5-87b4-534184637cba,ADV17,42,Advanced Math,What is the degree of p(x)=-3x^4 + -5x² + -1?,5,3,2,4,5,2
b102b409-e192-5012-8ba1-f81538f1fad2,ADV17,43,Advanced Math,What is the degree of p(x)=-3x^3 + 1x² + 2?,2,4,5,3,5,2
8a1f0a2f-21cb-5ad8-9dc4-72daf4d24166,ADV17,44,Advanced Math,What is the degree of p(x)=2x^6 + 0x² + 5?,7,2,5,6,5,2
adc7b98a-21c6-5ba5-916c-cd8e55aafdcb,ADV17,45,Advanced Math,What is the degree of p(x)=2x^6 + -4x² + -5?,6,2,7,5,5,2
7efb835c-1910-50b3-8618-83048e2462e1,ADV17,46,Advanced Math,What is the degree of p(x)=-2x^6 + 5x² + -5?,5,2,7,6,5,2
14fa830e-0305-5480-a40f-637c5552d980,ADV17,47,Advanced Math,What is the degree of p(x)=3x^6 + 3x² + 0?,5,6,2,3,5,2
759c98d3-7bb5-5274-b8bd-18638c88aa12,ADV17,48,Advanced Math,What is the degree of p(x)=3x^4 + 2x² + 0?,5,3,2,4,5,2
ec2d9357-bd1f-52de-828b-ff50d8c10e27,ADV17,49,Advanced Math,What is the degree of p(x)=2x^6 + 5x² + -5?,6,7,2,5,5,2
1fc57571-99c0-5546-b78d-af2b4a03acd2,ADV17,50,Advanced Math,What is the degree of p(x)=3x^4 + -2x² + -5?,5,3,4,2,5,2
5a72a8b7-81e7-5680-9857-33c5e61da73d,ADV17,51,Advanced Math,What is the degree of p(x)=-2x^5 + -5x² + -3?,4,2,6,5,5,2
4fd49f98-b751-5f39-aaae-f5ee1036429b,ADV17,52,Advanced Math,What is the degree of p(x)=-2x^4 + -2x² + 5?,2,4,3,5,5,2
c75f0b95-6e80-58b5-a58b-369667b4e80e,ADV17,53,Advanced Math,What is the degree of p(x)=-3x^5 + 5x² + 1?,5,3,4,2,5,2
7e1f5614-5e6a-53d1-8f4a-9f7caef7d9f7,ADV17,54,Advanced Math,What is the degree of p(x)=3x^6 + 0x² + 0?,5,3,2,6,5,2
4053ae91-60a4-5df6-af99-ec1db21a4e76,ADV17,55,Advanced Math,What is the degree of p(x)=-2x^6 + -1x² + 3?,7,5,6,2,5,2
aec6d5b1-d12d-52db-b3f1-84cd5aff0dca,ADV17,56,Advanced Math,What is the degree of p(x)=3x^4 + 2x² + 4?,3,5,4,2,5,2
f1fb959b-7c90-5444-9775-ae13d08d18e5,ADV17,57,Advanced Math,What is the degree of p(x)=-3x^4 + -1x² + 0?,4,5,2,3,5,2
84be3adb-ee56-54a2-8972-0e25dbad3867,ADV17,58,Advanced Math,What is the degree of p(x)=-2x^3 + -3x² + 3?,5,3,4,2,5,2
ea33b083-7a02-5055-9fef-beadd18ef02a,ADV17,59,Advanced Math,What is the degree of p(x)=2x^4 + -2x² + 4?,4,5,3,2,5,2
22e863a7-684a-51a7-bf99-d01ce873d52d,ADV17,60,Advanced Math,What is the degree of p(x)=-2x^6 + 1x² + 5?,2,6,7,5,5,2
0a909384-f947-5e4f-b825-ccd45ab61f8d,ADV17,61,Advanced Math,What is the degree of p(x)=-2x^5 + 3x² + 2?,2,6,4,5,5,2
1737aab9-238b-5f2e-9ab1-58db7296c613,ADV17,62,Advanced Math,What is the degree of p(x)=-3x^3 + 5x² + 2?,2,3,5,4,5,2
32932e01-dbfe-57dd-a342-b8b757d5da0e,ADV17,63,Advanced Math,What is the degree of p(x)=-3x^3 + -4x² + -4?,2,5,4,3,5,2
ef4cef62-c48a-53be-b607-f12a46ddbb58,ADV17,64,Advanced Math,What is the degree of p(x)=-2x^6 + 5x² + -3?,2,5,6,7,5,2
e18779c5-23ea-576c-980c-76a3dcd067f4,ADV17,65,Advanced Math,What is the degree of p(x)=3x^3 + -3x² + 5?,4,5,2,3,5,2
85db3b2a-2d68-5275-aeac-77fb8cf877e0,ADV17,66,Advanced Math,What is the degree of p(x)=3x^5 + 3x² + -3?,3,2,5,4,5,2
73079382-552c-5f76-972d-be72ba6ce91f,ADV17,67,Advanced Math,What is the degree of p(x)=2x^5 + 5x² + 5?,5,6,4,2,5,2
fa3fc425-240e-541b-92d6-0e3ae3018ff8,ADV17,68,Advanced Math,What is the degree of p(x)=-3x^5 + -1x² + 3?,4,3,2,5,5,2
e601c886-33a2-5c08-9101-404bb86b67c2,ADV17,69,Advanced Math,What is the degree of p(x)=-3x^6 + -1x² + 0?,5,2,6,3,5,2
9cd8c1c4-5f9d-5682-a0ce-308add96694a,ADV17,70,Advanced Math,What is the degree of p(x)=-2x^4 + 5x² + 3?,4,3,2,5,5,2
1c2cac1a-f44c-52b5-91a2-6ad3790ce875,ADV17,71,Advanced Math,What is the degree of p(x)=2x^5 + -3x² + 4?,4,5,2,6,5,2
4d9d38a7-9a33-58c7-80c2-dcaf9fe37c93,ADV17,72,Advanced Math,What is the degree of p(x)=-2x^6 + -2x² + -1?,5,6,7,2,5,2
39cd8e8b-6c69-5800-aeed-42d705078135,ADV17,73,Advanced Math,What is the degree of p(x)=3x^5 + 1x² + -5?,5,4,3,2,5,2
c3ce7bca-fd5a-54e1-b644-1fab74357126,ADV17,74,Advanced Math,What is the degree of p(x)=3x^4 + 0x² + -4?,4,5,3,2,5,2
497111eb-8b19-5ada-8b3f-8b6dcb3c2bdb,ADV17,75,Advanced Math,What is the degree of p(x)=3x^3 + 5x² + 3?,2,3,4,5,5,2
b7759291-7cac-525a-9016-8120483dbe2a,ADV17,76,Advanced Math,What is the degree of p(x)=-2x^6 + 2x² + 5?,7,6,2,5,5,2
32061338-6d94-5764-8ee2-fc68a721b02a,ADV17,77,Advanced Math,What is the degree of p(x)=-2x^3 + 0x² + 4?,5,2,3,4,5,2
dd44f25c-a1ab-5cf9-8839-c7f7981bfe01,ADV17,78,Advanced Math,What is the degree of p(x)=-2x^3 + 1x² + -2?,3,4,2,5,5,2
afece3de-1f40-5efd-be0e-c345fef81253,ADV17,79,Advanced Math,What is the degree of p(x)=3x^5 + 1x² + 0?,5,2,4,3,5,2
96fef829-9fdc-53bb-afc7-0caa8ca1c432,ADV17,80,Advanced Math,What is the degree of p(x)=3x^6 + 4x² + 4?,3,5,2,6,5,2
7f802c0a-9071-5b6a-a433-f9b264a0c2c3,ADV17,81,Advanced Math,What is the degree of p(x)=2x^3 + -3x² + -5?,4,3,2,5,5,2
376efb7e-9423-5f06-aa0b-314e9f394df6,ADV17,82,Advanced Math,What is the degree of p(x)=3x^5 + 4x² + 1?,4,5,2,3,5,2
fb081989-7780-5449-9a01-0a0b2c2a87c9,ADV17,83,Advanced Math,What is the degree of p(x)=-3x^3 + -4x² + -3?,2,5,4,3,5,2
445483ff-2feb-5478-a022-be690288af08,ADV17,84,Advanced Math,What is the degree of p(x)=2x^4 + -1x² + -4?,5,4,3,2,5,2
930c9356-0386-53c4-bf42-0cb36b859d52,ADV17,85,Advanced Math,What is the degree of p(x)=-2x^6 + -4x² + -2?,7,6,2,5,5,2
ece7e03a-1930-5099-8595-14a12b0629ba,ADV17,86,Advanced Math,What is the degree of p(x)=2x^4 + -5x² + 5?,5,4,2,3,5,2
7730146f-5538-5ba2-84aa-78bcc97629ee,ADV17,87,Advanced Math,What is the degree of p(x)=3x^5 + 0x² + 1?,2,4,3,5,5,2
d92eb67d-229e-56cf-bc4d-c5636d3d1f31,ADV17,88,Advanced Math,What is the degree of p(x)=2x^4 + 0x² + -1?,2,3,4,5,5,2
26710510-61f2-5b5b-bc72-0bc3fa070089,ADV17,89,Advanced Math,What is the degree of p(x)=3x^3 + -1x² + 1?,2,5,3,4,5,2
a7c15c62-91b0-59fa-8028-6dbcc92fb12d,ADV17,90,Advanced Math,What is the degree of p(x)=2x^4 + 4x² + 1?,4,3,2,5,5,2
258a6789-1720-5244-b6a9-d2e1c0093bba,ADV17,91,Advanced Math,What is the degree of p(x)=2x^3 + 2x² + 0?,4,3,5,2,5,2
0df83012-eb9f-509a-aaf9-ac29544b4f2a,ADV17,92,Advanced Math,What is the degree of p(x)=3x^3 + -4x² + 3?,4,2,5,3,5,2
e854042e-edaf-5374-a16d-e30aede7bc70,ADV17,93,Advanced Math,What is the degree of p(x)=2x^4 + -4x² + 5?,2,4,5,3,5,2
ba40791a-07cb-5dfc-8af5-c7c80b71bae8,ADV17,94,Advanced Math,What is the degree of p(x)=-3x^4 + 4x² + -3?,4,3,5,2,5,2
b9f0be13-0438-5d71-945c-5da3b7ee7d15,ADV17,95,Advanced Math,What is the degree of p(x)=-3x^3 + -5x² + -4?,5,4,3,2,5,2
e947aea6-65d1-5c7e-be97-7e7532db8ede,ADV17,96,Advanced Math,What is the degree of p(x)=-2x^3 + -3x² + 4?,2,5,4,3,5,2
d2fc7c98-32f1-5514-be13-c584ba073cde,ADV17,97,Advanced Math,What is the degree of p(x)=-2x^5 + 3x² + 4?,4,6,5,2,5,2
