model_uuid,question_uuid,subject_uuid,accepted_text,normalized_text,model_type,is_primary
747cfbb8-751a-5c83-8cca-ee783ceb7630,bb2f53bf-f64b-5c52-985a-c10e55e90625,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book that I borrowed from Anna was excellent.,the book that i borrowed from anna was excellent,filled_text,true
e986d610-7a92-590a-bcf4-6222e3a536ed,4db9f399-9d39-55b9-a9fc-00674a035bd2,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book that I borrowed from Anna was excellent.,the book that i borrowed from anna was excellent,filled_text,true
95099427-51e9-5d5f-b3a7-8c5234cdf6ee,99195677-cb57-53d0-aece-393c913edc92,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book that I borrowed from Anna was excellent.,the book that i borrowed from anna was excellent,filled_text,true
8d6c0c13-e6f5-5b0a-9284-9ae87781daee,6ea3a8a0-69bc-5935-9dd7-6ac4119db9ae,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone that I bought last week is already broken.,the phone that i bought last week is already broken,filled_text,true
68b5df46-dc2c-5d7e-8d8b-dad9928d8779,484f7892-b44d-5d4f-abf4-b70bc56aa77d,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone that I bought last week is already broken.,the phone that i bought last week is already broken,filled_text,true
15ab6bff-4a74-5b7a-a421-e0f7461c88f0,ef60b1d8-363a-5d33-8ef3-09940863353c,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone that I bought last week is already broken.,the phone that i bought last week is already broken,filled_text,true
ce37fca2-9b53-5eba-a4c5-ae5ac7935de3,24fe29d4-8109-5fbf-8ee7-e40889dc718e,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone that I bought last week is already broken.,the phone that i bought last week is already broken,filled_text,true
6616cde5-4279-5a08-99e9-6be6c0960be4,8ed7af8d-f2ed-567f-991f-86864156e18e,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bag that I left on the bus was black.,the bag that i left on the bus was black,filled_text,true
3c3b5f43-050c-5f5c-8dbe-ed73971daafc,ef022e3c-a7e4-5452-89cd-e074927906ac,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bag that I left on the bus was black.,the bag that i left on the bus was black,filled_text,true
d41077f3-9674-5bd0-a771-d4de639fc94b,9029b219-52e5-5b29-809c-aea2be37dfc5,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bag that I left on the bus was black.,the bag that i left on the bus was black,filled_text,true
61466465-6631-5a70-8a17-d0f6d475c209,1ba3eb54-a6dc-534f-837b-14e7159c09e5,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bag that I left on the bus was black.,the bag that i left on the bus was black,filled_text,true
582f844b-8b26-527e-b8b6-cd61f880b0bd,09bff409-1334-5e23-a03f-80e3f231444a,1fc71c2e-a7f2-5127-af41-59007eecccb9,The film that we watched last night was funny.,the film that we watched last night was funny,filled_text,true
a9c7a55f-772c-5238-bc62-99d63a3a484e,51c29f82-ba03-5663-ba42-ebf52264e57e,1fc71c2e-a7f2-5127-af41-59007eecccb9,The film that we watched last night was funny.,the film that we watched last night was funny,filled_text,true
8b3a6f47-cb20-5011-95ef-5ddf66462f98,c850dbb8-19be-5dab-b445-e1cd99ec4a5b,1fc71c2e-a7f2-5127-af41-59007eecccb9,The film that we watched last night was funny.,the film that we watched last night was funny,filled_text,true
16ef3a64-517f-5eac-83a6-f81e3f23e652,64f2b070-e920-5b1d-b43d-e1a333361f41,1fc71c2e-a7f2-5127-af41-59007eecccb9,The film that we watched last night was funny.,the film that we watched last night was funny,filled_text,true
02058a1e-91e7-58dc-ae55-faef64759156,340e5878-b3e8-5dab-bd9b-b8c83a6e9d30,1fc71c2e-a7f2-5127-af41-59007eecccb9,The cake that Sara made was delicious.,the cake that sara made was delicious,filled_text,true
d4d01b03-0c6e-5505-818b-cb69a6829071,364b9207-9683-5eb3-a44f-d8daca73ed84,1fc71c2e-a7f2-5127-af41-59007eecccb9,The cake that Sara made was delicious.,the cake that sara made was delicious,filled_text,true
11229e79-258c-501f-9bba-b5513ebc6ff8,6cb6d346-876c-5563-91c8-4a28d023de3d,1fc71c2e-a7f2-5127-af41-59007eecccb9,The cake that Sara made was delicious.,the cake that sara made was delicious,filled_text,true
e9599028-5e39-5eec-b5ad-640912fe8f2e,289d88a7-2f54-5be2-8a5f-73420caed020,1fc71c2e-a7f2-5127-af41-59007eecccb9,The cake that Sara made was delicious.,the cake that sara made was delicious,filled_text,true
c8ac4114-4f0d-54e3-b3db-e9b6b77ddd18,32cf166f-c502-5e74-b9b3-b1a26fce546b,1fc71c2e-a7f2-5127-af41-59007eecccb9,The café where we first met is still open.,the café where we first met is still open,filled_text,true
d3a86376-2499-5b96-a2fd-cc47df9ab54c,dc4885b6-2ff0-5bda-b32f-3b206d77b902,1fc71c2e-a7f2-5127-af41-59007eecccb9,The café where we first met is still open.,the café where we first met is still open,filled_text,true
766b6333-768d-5b0f-a8c8-4b9a1fe2a02b,9e505003-26f1-5f40-8e35-31cc3a7489c1,1fc71c2e-a7f2-5127-af41-59007eecccb9,The café where we first met is still open.,the café where we first met is still open,filled_text,true
e5b2ae3d-db6c-55d5-a46c-73be1e2988dd,bdf44d10-0f00-5a41-9ebd-4dadd5e3a050,1fc71c2e-a7f2-5127-af41-59007eecccb9,The café where we first met is still open.,the café where we first met is still open,filled_text,true
feb55b9c-3741-52e5-9a94-3c75431499d2,86837b37-5f2b-51d0-aea4-a3d596062e20,1fc71c2e-a7f2-5127-af41-59007eecccb9,The school where I studied is near the park.,the school where i studied is near the park,filled_text,true
ad1e2ed5-5164-57cf-93aa-1bd5fec93a1c,c00c6c37-688e-5e7f-ac92-0dd56fa55fd3,1fc71c2e-a7f2-5127-af41-59007eecccb9,The school where I studied is near the park.,the school where i studied is near the park,filled_text,true
8e797293-54b6-5cfd-8970-c9be72490353,42ef0e6a-9463-5640-ba33-1f79cce1e46b,1fc71c2e-a7f2-5127-af41-59007eecccb9,The school where I studied is near the park.,the school where i studied is near the park,filled_text,true
911564ba-348d-5309-b2f6-4eb62c0a701a,81a2ac55-76aa-59a7-b78a-534ef2854d38,1fc71c2e-a7f2-5127-af41-59007eecccb9,The school where I studied is near the park.,the school where i studied is near the park,filled_text,true
57ffeffe-9b6d-5356-bbc8-3f4440f9b858,00ef5083-c76c-5e6a-b229-b147648544e2,1fc71c2e-a7f2-5127-af41-59007eecccb9,The office where she works is on the third floor.,the office where she works is on the third floor,filled_text,true
b7e68a94-f9b2-527c-999a-2afe1a3a2259,c354fcc1-b866-5b74-9469-efefb599c241,1fc71c2e-a7f2-5127-af41-59007eecccb9,The office where she works is on the third floor.,the office where she works is on the third floor,filled_text,true
b31b7c44-b613-5cee-8665-7423f61bef50,6f4ba6c1-005e-55a5-b7bd-ef3968d07383,1fc71c2e-a7f2-5127-af41-59007eecccb9,The office where she works is on the third floor.,the office where she works is on the third floor,filled_text,true
11f295ae-fa85-5fdc-91a2-70854cfb3ce4,352a10bc-2a26-5e73-87ce-679fa73629e0,1fc71c2e-a7f2-5127-af41-59007eecccb9,The office where she works is on the third floor.,the office where she works is on the third floor,filled_text,true
dcabfdba-3222-5f39-8bd6-2d4b2c8685b8,dc770bbb-1ab7-51a2-ad41-3a7d3521fbbf,1fc71c2e-a7f2-5127-af41-59007eecccb9,The town where he grew up is very small.,the town where he grew up is very small,filled_text,true
549a05a3-b8c1-57bb-8db9-233aa2e07f96,79378f1a-effd-51d8-a73a-14da03a1eef4,1fc71c2e-a7f2-5127-af41-59007eecccb9,The town where he grew up is very small.,the town where he grew up is very small,filled_text,true
1e09c83e-c2a4-5968-b9a4-fcb4591a1e3d,91c3e7e0-2008-51b9-83f6-d67aa79c11c8,1fc71c2e-a7f2-5127-af41-59007eecccb9,The town where he grew up is very small.,the town where he grew up is very small,filled_text,true
49eeb7ce-10b8-5dd1-ac78-2fe1a5be79e2,a98048e9-827b-5ac9-bcfd-20c3f8eb76a7,1fc71c2e-a7f2-5127-af41-59007eecccb9,The town where he grew up is very small.,the town where he grew up is very small,filled_text,true
28c1f4b0-a341-5198-a8f9-32c8146b9a40,c97cbdee-1c27-5efb-9367-0e5b8af959f3,1fc71c2e-a7f2-5127-af41-59007eecccb9,The hotel where we stayed was comfortable.,the hotel where we stayed was comfortable,filled_text,true
514934df-de60-5ae8-9b1a-2ef57a6cf2b3,9bdd4938-a3ed-5de1-814c-267c46228c24,1fc71c2e-a7f2-5127-af41-59007eecccb9,The hotel where we stayed was comfortable.,the hotel where we stayed was comfortable,filled_text,true
83543a03-6293-5c7c-b93c-7db57f3e28e9,91114c06-5ac5-59c0-8eb9-23b0c76cac3e,1fc71c2e-a7f2-5127-af41-59007eecccb9,The hotel where we stayed was comfortable.,the hotel where we stayed was comfortable,filled_text,true
1121a7c7-de91-54e3-921d-0137eff104fd,41446d4e-7647-5744-95a4-28e81d1bd866,1fc71c2e-a7f2-5127-af41-59007eecccb9,The hotel where we stayed was comfortable.,the hotel where we stayed was comfortable,filled_text,true
a480d667-8b8a-56fe-8e21-e36518e8ae15,68ec3335-e2dc-58a8-9715-30f8fc1cdc87,1fc71c2e-a7f2-5127-af41-59007eecccb9,I know a woman whose father is an engineer.,i know a woman whose father is an engineer,filled_text,true
c8d26ed0-ab82-5f8f-b70a-e40e7235fa53,91e60b8c-bbe9-581c-bcb3-2bf7efa625c6,1fc71c2e-a7f2-5127-af41-59007eecccb9,I know a woman whose father is an engineer.,i know a woman whose father is an engineer,filled_text,true
96778f42-f01d-5343-94d6-ab23f74b1494,5fce67c0-21a5-50b1-8cf2-63b4968c9d5b,1fc71c2e-a7f2-5127-af41-59007eecccb9,I know a woman whose father is an engineer.,i know a woman whose father is an engineer,filled_text,true
1dbb3344-40ee-5bac-91d4-8423b07cc878,71ae0c3e-c668-512b-978f-5e73da0ba59c,1fc71c2e-a7f2-5127-af41-59007eecccb9,I know a woman whose father is an engineer.,i know a woman whose father is an engineer,filled_text,true
fe58e4e1-a754-5484-8d11-a9ecf0ff8efe,6b2b3034-2966-530f-a5c3-109cd8d0869f,1fc71c2e-a7f2-5127-af41-59007eecccb9,The boy whose bicycle was stolen called the police.,the boy whose bicycle was stolen called the police,filled_text,true
38f88cd2-420a-52e5-9169-691484690075,af572664-e50f-51e8-bfe4-c26cab0e0d3c,1fc71c2e-a7f2-5127-af41-59007eecccb9,The boy whose bicycle was stolen called the police.,the boy whose bicycle was stolen called the police,filled_text,true
5d124441-c3b5-51f2-9b4f-4fd1899518b1,9548b490-984e-59bf-8dd4-ec9df4a9913d,1fc71c2e-a7f2-5127-af41-59007eecccb9,The boy whose bicycle was stolen called the police.,the boy whose bicycle was stolen called the police,filled_text,true
0bc47647-a9d7-5f8a-a9a2-a8bb5c60e29f,42b1f3a5-0af7-5aa8-bf11-22898d6e76d8,1fc71c2e-a7f2-5127-af41-59007eecccb9,The boy whose bicycle was stolen called the police.,the boy whose bicycle was stolen called the police,filled_text,true
0698bfc8-fc85-5c5f-8f74-d75540650431,345d36e9-6f01-533a-af54-3a2c086f14ff,1fc71c2e-a7f2-5127-af41-59007eecccb9,The teacher whose class we joined is very experienced.,the teacher whose class we joined is very experienced,filled_text,true
ac9d7935-950c-5063-9a35-76ff131bc42e,5740e56c-247e-5a1a-bf15-1ad7081f17fc,1fc71c2e-a7f2-5127-af41-59007eecccb9,The teacher whose class we joined is very experienced.,the teacher whose class we joined is very experienced,filled_text,true
be731241-87d1-51c5-a7af-2089d5465e60,168ee17a-1e8d-503b-b96a-7d73049f6d0b,1fc71c2e-a7f2-5127-af41-59007eecccb9,The teacher whose class we joined is very experienced.,the teacher whose class we joined is very experienced,filled_text,true
8484b358-1355-56db-b790-a2ef9ebc8ae4,92c9ad04-a643-5382-aebf-01502edcaa18,1fc71c2e-a7f2-5127-af41-59007eecccb9,The teacher whose class we joined is very experienced.,the teacher whose class we joined is very experienced,filled_text,true
9fceb54e-99b3-55af-985b-c838d06cca65,aa431384-4872-5687-9639-9930f43c7a75,1fc71c2e-a7f2-5127-af41-59007eecccb9,The writer whose book won the award is speaking tonight.,the writer whose book won the award is speaking tonight,filled_text,true
1eee66ce-525c-55c8-96e7-0c0e7d14b42c,8473d3dc-fb19-58c9-acc7-c3f6c7168c0c,1fc71c2e-a7f2-5127-af41-59007eecccb9,The writer whose book won the award is speaking tonight.,the writer whose book won the award is speaking tonight,filled_text,true
82d6a55b-63fe-5d01-a259-72564e1196b5,e3c2a50d-fdf9-5e68-b1d7-bb856247f86d,1fc71c2e-a7f2-5127-af41-59007eecccb9,The writer whose book won the award is speaking tonight.,the writer whose book won the award is speaking tonight,filled_text,true
fda20647-20ff-5853-b4bd-efd30dc9c3f4,f0f49e8c-5fa9-50c3-ac57-3ede3ae04e7b,1fc71c2e-a7f2-5127-af41-59007eecccb9,The writer whose book won the award is speaking tonight.,the writer whose book won the award is speaking tonight,filled_text,true
69a4967e-9f32-5b0d-86e6-818cbe66b1c1,3fb0729f-a17c-57e7-8db5-025632b161ae,1fc71c2e-a7f2-5127-af41-59007eecccb9,The company whose products are sold worldwide is expanding.,the company whose products are sold worldwide is expanding,filled_text,true
6a0feed7-2687-5b8c-ac50-3d599970908b,f1494e46-74ce-5f71-ac02-d7d32e619f71,1fc71c2e-a7f2-5127-af41-59007eecccb9,The company whose products are sold worldwide is expanding.,the company whose products are sold worldwide is expanding,filled_text,true
b1e39f83-add4-5d4d-8bfb-d8b3b4288ac7,4341891d-892a-59cf-af68-c3c043dd3a3c,1fc71c2e-a7f2-5127-af41-59007eecccb9,The company whose products are sold worldwide is expanding.,the company whose products are sold worldwide is expanding,filled_text,true
41eb7cab-a3a3-562d-bcbe-7493732edd9d,8b1e3ca8-abf0-5725-8aff-0465c36c4e16,1fc71c2e-a7f2-5127-af41-59007eecccb9,The company whose products are sold worldwide is expanding.,the company whose products are sold worldwide is expanding,filled_text,true
3926e84b-e160-511a-99cd-ed4159b9eeab,7dd98301-c71c-5cfd-82b3-938b2382b351,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book which is on the desk belongs to Ali.,the book which is on the desk belongs to ali,filled_text,true
43d12ac2-6e33-509d-b616-4f6ef611bfc3,ade1431b-f861-503a-82e5-86bc03c98074,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book which is on the desk belongs to Ali.,the book which is on the desk belongs to ali,filled_text,true
b3e867ce-feae-5a40-921f-677e536378b8,5d732d4c-eac3-5caa-a951-a420bc8eebf6,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book which is on the desk belongs to Ali.,the book which is on the desk belongs to ali,filled_text,true
cd0fe27b-7adc-5daf-9ad3-c8e67754d84b,b990be57-b6b7-5127-b3a0-af9a468c403b,1fc71c2e-a7f2-5127-af41-59007eecccb9,The book which is on the desk belongs to Ali.,the book which is on the desk belongs to ali,filled_text,true
0bfeff75-412c-551d-b228-c14c95258d61,aa73885f-a8aa-51ba-a4fb-c4c844b1536d,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone which is charging belongs to Sara.,the phone which is charging belongs to sara,filled_text,true
196ed165-bdfa-5268-b831-e188ebf7bbcf,9f96bb70-26ad-5d95-a91e-77a9afb22665,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone which is charging belongs to Sara.,the phone which is charging belongs to sara,filled_text,true
171ae036-1186-52ea-9172-47cb89fd8df4,6a081ab9-abef-52b6-a11b-5041f17f3d3d,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone which is charging belongs to Sara.,the phone which is charging belongs to sara,filled_text,true
143b9ee4-abb1-5d53-9306-45f5e1380d23,14e9258b-5c4d-5ef5-a16f-366371850ab7,1fc71c2e-a7f2-5127-af41-59007eecccb9,The phone which is charging belongs to Sara.,the phone which is charging belongs to sara,filled_text,true
cf413a80-7370-571b-b269-7ba249033637,4fe57e44-7ce9-5e7c-8083-c7ad28f85e9e,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bus which goes to the airport leaves at six.,the bus which goes to the airport leaves at six,filled_text,true
cce2e873-2e88-5fcf-85de-d5f7b7e3cfb0,ce82b34b-7f73-5f70-a42c-b94ddb064068,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bus which goes to the airport leaves at six.,the bus which goes to the airport leaves at six,filled_text,true
5583f0b5-f87a-5d24-bde3-809ef533fa7f,ed76cbeb-2857-550e-a336-df14704f6797,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bus which goes to the airport leaves at six.,the bus which goes to the airport leaves at six,filled_text,true
2ebff1e1-2c30-5476-9626-7e62efccd4ec,1cf3c4b7-c6f2-57f0-9b17-7aa5ce86fddd,1fc71c2e-a7f2-5127-af41-59007eecccb9,The bus which goes to the airport leaves at six.,the bus which goes to the airport leaves at six,filled_text,true
757d2fb6-a060-5b58-bb17-f9c0f8f6ce70,b165685f-f8d1-5b7f-a3b8-0c3808eb5d19,1fc71c2e-a7f2-5127-af41-59007eecccb9,The machine which makes this noise needs repair.,the machine which makes this noise needs repair,filled_text,true
e85a81dd-63d5-54cc-871e-a5f95736d73c,d0a3e260-d25c-5aa8-81b1-28855ced6dd4,1fc71c2e-a7f2-5127-af41-59007eecccb9,The machine which makes this noise needs repair.,the machine which makes this noise needs repair,filled_text,true
f4edec80-be4b-59ee-b6aa-9463d17e5ee4,b3f209ed-9e3b-5f5b-81b7-41cf2dd5c488,1fc71c2e-a7f2-5127-af41-59007eecccb9,The machine which makes this noise needs repair.,the machine which makes this noise needs repair,filled_text,true
eace84a9-79bc-5d6d-ae5a-a5b355e28c42,d7ef99fe-c1d4-5f48-bc6c-5760f37fa2d2,1fc71c2e-a7f2-5127-af41-59007eecccb9,The machine which makes this noise needs repair.,the machine which makes this noise needs repair,filled_text,true
b3d01298-4c58-50c2-8b09-658b6c4f5462,e3c0bb54-2712-5d98-97c1-056e227b3cdf,1fc71c2e-a7f2-5127-af41-59007eecccb9,The app which tracks your progress is free.,the app which tracks your progress is free,filled_text,true
c50703be-8ef0-531b-b2ea-2e77306c5cc7,3640e1c5-a960-5ec3-9a2e-31127187232f,1fc71c2e-a7f2-5127-af41-59007eecccb9,The app which tracks your progress is free.,the app which tracks your progress is free,filled_text,true
3438b8d4-0949-559f-bd74-99315e02cefd,a836ce1e-388a-599b-ab8d-b946eaf4b73e,1fc71c2e-a7f2-5127-af41-59007eecccb9,The app which tracks your progress is free.,the app which tracks your progress is free,filled_text,true
af7ab23a-3a01-57eb-a1f0-c24dc1e2491f,5c5e130b-1747-5da0-9f50-93928bfb4ea7,1fc71c2e-a7f2-5127-af41-59007eecccb9,The app which tracks your progress is free.,the app which tracks your progress is free,filled_text,true
099ae8ef-8fbd-5617-9d3c-536060ba324b,fef8dbdd-c50e-5bc6-bea7-a0f570091a12,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,English is spoken in many countries.,english is spoken in many countries,filled_text,true
4bb89b49-4284-596c-9884-a03c049e17bc,a5a462ba-4c2c-5d1b-8bc7-0b4b3dbe49f0,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The bridge was built in 2000.,the bridge was built in 2000,filled_text,true
9284bc2c-03ae-5193-b4ef-361fadcdc84c,4b3640aa-b30e-5564-bf1f-1ca0f9e35d29,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These books are made in China.,these books are made in china,filled_text,true
871789f2-d7bd-5232-b290-e19d49cd9cf4,64a01d24-b7ac-5a1e-99e2-87c3ccef7488,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The emails were sent yesterday.,the emails were sent yesterday,filled_text,true
908aa5e0-26ba-5fd1-9dba-7aec0b90a0a3,a0ad36e0-cf2a-5d4a-82b5-d849370a9359,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Coffee is grown in many parts of the world.,coffee is grown in many parts of the world,filled_text,true
77a6bbec-fb9a-51bc-ac60-afc20b9661b3,5df00423-bba7-5993-9741-c1d9db86fd3a,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Coffee is grown in Brazil.,coffee is grown in brazil,filled_text,true
e45a6db8-0764-5c0e-b94f-3d7e6c1a2fa7,188e6914-3ab7-537b-922b-a6953b2da94a,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The school was built in 2001.,the school was built in 2001,filled_text,true
b7ba6d68-a769-59f4-bd19-1b1d5554be9d,e2a96c1c-2b25-5660-a813-9b10497a1f9e,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These phones are made in Japan.,these phones are made in japan,filled_text,true
3d89017f-5a72-5b10-84ff-535c63e31b25,187ff0f0-3994-567b-a35c-fd05cd902461,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The letters were sent last night.,the letters were sent last night,filled_text,true
243678c0-174b-58ec-a9dd-962586b659f9,5c84cd86-7073-5b1a-9fe8-fb44bba9e359,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Tea is grown in many parts of Asia.,tea is grown in many parts of asia,filled_text,true
6cc866cb-5ad6-5f53-84de-ac143d05cf6c,91d02ad8-86dc-5284-a14c-a994a2c3f6b8,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Cars are made in Japan.,cars are made in japan,filled_text,true
4be9ad7e-f846-5127-8ae2-4d4834ccb5e0,9ff28837-f815-5c7f-879c-9ef041b37e1c,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The hospital was built in 2002.,the hospital was built in 2002,filled_text,true
6aef1b54-039c-5661-8db8-aa4c3863400c,f6da2d41-d3b0-55c4-adca-cb424919a45a,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These bags are made in Uzbekistan.,these bags are made in uzbekistan,filled_text,true
68c473d3-014b-52a5-bc7d-caa9b8406740,5073d4ab-23bf-5443-8cbf-96d6b39d377b,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The forms were sent last Monday.,the forms were sent last monday,filled_text,true
b48b24c7-d92b-5031-a2a9-adf33aff30f2,ed427804-718b-5bd2-aa21-bad16633a842,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Rice is grown in many parts of Europe.,rice is grown in many parts of europe,filled_text,true
b8df47b5-6cc1-52f2-9a01-0c319893ed66,cb1e1153-6b17-5179-9523-c412761a5a65,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Rice is grown in Asia.,rice is grown in asia,filled_text,true
628f9056-fa7e-5bd3-b1f7-7e0b7426cb7a,ed2d50da-664e-5182-93b9-2eb6aa97cf57,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The hotel was built in 2003.,the hotel was built in 2003,filled_text,true
0625c2f4-55ab-577a-b1f9-b791ffbb4403,c09652b6-7741-5a3d-8807-74f473c2bf0d,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These keys are made in Germany.,these keys are made in germany,filled_text,true
d5a56fc8-1d8c-5426-a6b5-51b00620de09,0c8e0ab2-1c73-54a9-b3d1-9ad79265cf4b,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The documents were sent two days ago.,the documents were sent two days ago,filled_text,true
5a216a2b-10ea-55ee-9464-f59bbb77cc1a,5c1f559d-5f6a-5a23-be9c-7e53e7f15b57,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Cotton is grown in many parts of Africa.,cotton is grown in many parts of africa,filled_text,true
c5e27340-f9cc-50de-bf58-f6f2978500f6,3395b68f-ab41-5526-8cfb-63067bff32e8,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The bridge is built in 1998.,the bridge is built in 1998,filled_text,true
10da81a2-295e-500e-9995-2fdaa967e9d3,66059bcf-c3bb-59e3-ad37-3f47757269c9,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The road was built in 2004.,the road was built in 2004,filled_text,true
f25da6e3-afe2-58a9-a260-4c1674e07894,85240364-aadc-5668-8fb9-39cbd83c4219,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These pens are made in Italy.,these pens are made in italy,filled_text,true
97bf44a5-c303-5175-8ace-09a268071a11,41b8d87b-f842-549d-91c2-2a16b224c33c,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The tickets were sent last week.,the tickets were sent last week,filled_text,true
38d1eab8-9ef3-5b56-af19-119795f69021,ac0503e6-6c00-5e7b-bce4-e44d03d693ca,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Wheat is grown in many parts of South America.,wheat is grown in many parts of south america,filled_text,true
f95674de-742c-5fc9-b7bb-e2c3a7d5439c,2f730ae8-87d3-5a1a-a44b-cb4862f734c4,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The emails are sent in yesterday.,the emails are sent in yesterday,filled_text,true
07aca74c-177f-59e8-8a56-23281898b503,7ab91d47-d6a5-53d4-8e3d-d18468125f7f,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The house was built in 2005.,the house was built in 2005,filled_text,true
b80d735a-00da-5151-aa5f-5304e3065b8d,b38dc069-3860-5642-927c-1f63f9323a87,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These laptops are made in France.,these laptops are made in france,filled_text,true
41aafe42-4583-5818-8d7a-5fd6db38595a,a225e11a-f946-5a2b-9911-724c943bd5b3,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The packages were sent last month.,the packages were sent last month,filled_text,true
6218a0c6-1246-5c15-b008-de9faa8a63d3,630b3757-d6ca-5edc-885b-0206e1971ac1,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Fruit is grown in many parts of the country.,fruit is grown in many parts of the country,filled_text,true
feec004b-9a3d-52be-ae84-4514db0d64cc,f5d0118a-e4af-5d69-9831-b36b90d54956,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The rooms are cleaned in every day.,the rooms are cleaned in every day,filled_text,true
6a518d57-4024-552a-969b-f006b74f3e19,151ef28c-dbc6-5d06-8d0e-de3021f3e8e0,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The museum was built in 2006.,the museum was built in 2006,filled_text,true
3cf609ea-ac9e-5686-8d67-7707ace16e1b,c552f842-0130-5f6e-b7b1-9387815a280f,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These tickets are made in Korea.,these tickets are made in korea,filled_text,true
afe72091-46a9-5660-8ab3-7368d88131dd,41c8c954-c1e5-591c-babf-0712d03dcfc5,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The reports were sent last year.,the reports were sent last year,filled_text,true
6f30d708-066f-50fb-9ae4-9dbe1ffe97e3,db7fc079-cd71-5326-8dbf-3250de90113f,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Vegetables is grown in many parts of this region.,vegetables is grown in many parts of this region,filled_text,true
b446d48b-6ded-5a7c-b8ae-d549c272834d,bd295a64-9ba6-5ee3-8cd5-a3cc3ad1be48,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The report is written in last week.,the report is written in last week,filled_text,true
344b96ed-1c52-5fd8-b6c0-6bd28cb9a61f,8faa0541-38c7-59b3-9140-544b53b829d4,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The office was built in 2007.,the office was built in 2007,filled_text,true
52b495f0-8958-5013-b214-1f59f11ac237,cbc21d14-ad58-56f7-989c-2e698f798a7e,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,These passports are made in India.,these passports are made in india,filled_text,true
c34c0dce-3a90-5dd9-96ee-44a5544be73f,7b2bab0d-f7e2-5550-a2e3-955fa1b213ea,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,The messages were sent yesterday morning.,the messages were sent yesterday morning,filled_text,true
d776dae1-5cf4-58de-9592-ce6951cd9e40,df4d0114-88e1-5066-acd3-2be934a81a69,685f8a82-6589-5221-bba4-9e9fb8b3c1d9,Grapes is grown in many parts of the valley.,grapes is grown in many parts of the valley,filled_text,true
